date,bitcoin,ethereum,solana,ripple,cardano
2025-06-23 00:00:00,2005179769771.7349,268777741291.43988,70035052662.1332,118672394254.47311,19537396057.24764
2025-06-24 00:00:00,2097741233586.5918,292612668627.3885,76913532127.43575,127539548337.53386,21057250286.824142
2025-06-25 00:00:00,2107110352429.8032,295402538889.65454,77418435219.14531,129018976028.34126,21196882832.72242
2025-06-26 00:00:00,2132141147369.0017,291827501114.87933,76592225935.41951,128924835580.36104,20470415241.919304
2025-06-27 00:00:00,2127292099754.93,291547094716.2168,74258601216.09717,124230689777.04051,20010411784.30248
2025-06-28 00:00:00,2129020567385.9595,292419308271.8665,75946935362.85362,126287954127.92236,20174280342.176563
2025-06-29 00:00:00,2134239999929.6584,294208600645.2538,80534347465.08652,128959095356.2813,20424929514.86251
2025-06-30 00:00:00,2155183166489.813,302158279316.21674,81941734208.35605,130291214168.36028,20858414265.292507
2025-07-01 00:00:00,2130471589191.581,300388851494.49866,82818070628.0388,132156902495.55835,20684142744.85075
2025-07-02 00:00:00,2100087563077.9324,290294455719.4809,78488996165.02196,128126705578.13293,19585607723.227657
2025-07-03 00:00:00,2163835371770.0977,310930535640.4307,81356182087.82619,131977600025.21939,21133767251.680595
2025-07-04 00:00:00,2179664531219.9346,312621047413.045,81414932798.53902,133259962343.86203,21633131946.871044
2025-07-05 00:00:00,2148601712907.3433,302827514359.61035,79002678553.63802,131144534229.89864,20697995165.973225
2025-07-06 00:00:00,2152344091389.654,304028836772.5733,78946152630.50418,130972769052.7035,20813202746.91737
2025-07-07 00:00:00,2171497503296.0474,310345645222.7514,81209567201.79767,134151998248.59271,21156942766.067593
2025-07-08 00:00:00,2153777588647.4504,307013209348.5054,79678109116.42232,134350852686.02478,20943830668.335808
2025-07-09 00:00:00,2167049398056.7417,315738597830.34283,81344510607.36617,136497008281.73683,21259747612.82569
2025-07-10 00:00:00,2215210888568.426,335050165487.70404,84264481217.45757,142094073894.76715,22540516235.56783
2025-07-11 00:00:00,2303292356999.7437,355346738000.49475,87651094464.58328,150138989600.80466,24444263244.468845
2025-07-12 00:00:00,2338612196961.7437,357144054434.9151,87228696845.69495,161862097553.51227,25672405503.037613
2025-07-13 00:00:00,2335485977830.673,355216449018.5163,85990922452.45544,161796742917.52557,25613724704.18816
2025-07-14 00:00:00,2369050366835.5605,359110100026.3572,86379646790.38098,167709014396.6901,26660181602.59593
2025-07-15 00:00:00,2383825813673.847,363606274489.50854,87012722669.01315,174691801800.57703,26532072959.49291
2025-07-16 00:00:00,2341223394839.9204,378233206915.81635,87943386177.56264,172608862751.97787,27037380803.49243
2025-07-17 00:00:00,2363194640209.576,406599729410.5382,93485435152.36853,179784902655.3871,27624992915.283783
2025-07-18 00:00:00,2376237382764.3013,420347293649.25085,94705914575.06302,206790617970.8479,29850896753.24459
2025-07-19 00:00:00,2347165317624.536,427841866746.5711,95389053896.84322,202056421574.12247,29502558305.99875
2025-07-20 00:00:00,2345398337785.541,433877664505.94135,95159016657.7261,203036588057.2096,30024974055.989353
2025-07-21 00:00:00,2333757287859.664,453825859015.21515,97369774805.6155,204531521314.64954,31047712267.721386
2025-07-22 00:00:00,2337365497467.1313,454513156113.6638,105726477497.21577,210472490159.30972,32190550774.2419
2025-07-23 00:00:00,2387516761560.4927,452355960897.77356,110388822982.47327,210230480631.16995,32643748747.138596
2025-07-24 00:00:00,2359931875300.5244,438111570682.8548,102009512597.66689,188186759786.34775,29503031155.557465
2025-07-25 00:00:00,2354764508342.9937,447620332487.87305,98288901831.98495,185920871104.63107,29107926734.580917
2025-07-26 00:00:00,2338855554998.7812,449379722345.43585,100191430260.7939,185810977838.7848,29468903807.462296
2025-07-27 00:00:00,2346959472845.027,451746443518.379,99537260340.7252,187641581965.9033,29623156356.94634
2025-07-28 00:00:00,2376524838793.0137,466077664312.2753,101416340780.40605,191396539707.53333,30067518415.4484
2025-07-29 00:00:00,2349472897426.4688,457680388920.6686,98532622033.55843,184768043390.20883,28621028508.355045
2025-07-30 00:00:00,2345126504020.1143,457213828532.1186,97454126235.82953,185283974088.98334,28290631586.997494
2025-07-31 00:00:00,2343717963709.7124,459449027043.4022,95607702499.41104,183489681384.74945,27607254837.245083
2025-08-01 00:00:00,2302199162425.1206,446264222707.4442,92708865239.70064,179326407753.82678,26751946879.088196
2025-08-02 00:00:00,2253609880959.403,420327732498.14484,87608862241.09743,175651026151.1029,25843222678.411034
2025-08-03 00:00:00,2240413983638.112,410229849339.571,85419275441.3688,164294692749.69305,25270704157.51123
2025-08-04 00:00:00,2272802075267.0376,422223994717.4719,87127911992.51938,174843464841.0272,26272725344.980904
2025-08-05 00:00:00,2292395156144.1514,448517239894.4303,91187068515.65497,182226168416.1388,27300143209.32432
2025-08-06 00:00:00,2271583255077.356,436373875222.1905,88366756321.06778,175947744749.02496,26293719246.14387
2025-08-07 00:00:00,2289295036528.6577,444737780081.9074,90602300378.89859,177454281208.94727,26833114117.169598
2025-08-08 00:00:00,2337732858703.5435,471838906504.6792,94555506562.20601,196586563136.16388,28471398198.395878
2025-08-09 00:00:00,2323026541073.3213,484483868122.1773,95358552408.13701,195118577955.89972,28659443642.173447
2025-08-10 00:00:00,2318815857401.68,514414914903.2612,97273757979.29631,191448306716.0005,29079348117.05265
2025-08-11 00:00:00,2374097296837.8896,513073639261.6181,98680797069.32025,188762634633.81073,28988863758.50254
2025-08-12 00:00:00,2364060561672.9995,510225780028.6237,94446838456.51955,186208442509.3679,28000741588.63861
2025-08-13 00:00:00,2392854421745.6157,556502855391.5187,103958446553.55505,193890996169.89874,30633840141.73552
2025-08-14 00:00:00,2458895200752.567,575091067506.1215,109040519317.65358,194924756464.55508,33044965862.947685
2025-08-15 00:00:00,2360043737045.272,551514703070.4648,104086483120.68985,183080844696.39935,33678681849.877792
2025-08-16 00:00:00,2335290383260.173,534578587192.13434,100133112662.54547,182823893074.88736,34201442401.211502
2025-08-17 00:00:00,2339465736068.208,534150282399.6513,102341194195.00087,184537083059.24762,33534298542.16581
2025-08-18 00:00:00,2340648324181.828,541923097741.9142,103498590849.65073,183971298108.38446,35136622709.68754
2025-08-19 00:00:00,2313556987528.4634,520793172158.0575,98839575359.52385,181729332172.2824,33638149411.64285
2025-08-20 00:00:00,2245419916215.7417,491872355111.46844,95269629007.20668,170168406125.4961,30878164176.062717
2025-08-21 00:00:00,2274471285844.184,523004794309.38104,101153138629.37645,175556019984.77844,32193812067.951828
2025-08-22 00:00:00,2238121481749.57,509951239220.54224,97284344052.61475,169235531134.4738,30920082779.219505
2025-08-23 00:00:00,2326174803320.612,582817007170.4178,108194143822.4916,182799236672.46982,33888083371.793674
2025-08-24 00:00:00,2296786080139.701,576242312916.0488,110265793443.07309,181178670544.90762,33307859761.66244
2025-08-25 00:00:00,2259663171125.389,577227233251.8729,111293086915.60172,180309158636.47443,33220442409.963837
2025-08-26 00:00:00,2194453712375.598,529509245849.7141,101136116915.87978,170267483807.62628,30576883397.77818
2025-08-27 00:00:00,2227025695775.593,555061696726.733,105940691853.63528,179142732347.83713,31552851977.241592
2025-08-28 00:00:00,2215255294289.9937,543608856125.4653,109858006061.39355,176555745920.97995,31031845476.013336
2025-08-29 00:00:00,2239422945686.892,543249516158.12427,116004977345.01314,176531083059.73718,31275554640.27276
2025-08-30 00:00:00,2160278651486.2852,526830870964.3115,110856000021.0619,167986912659.00635,30191720594.754883
2025-08-31 00:00:00,2166165747945.1812,527539496668.2519,109624145394.8024,167506975112.97137,29993331733.20365
2025-09-01 00:00:00,2155694976689.5986,529740073153.04834,108641493698.23297,165199510162.63672,29618687472.74614
2025-09-02 00:00:00,2174100506466.4321,519534784996.7176,106414197827.8846,163668082549.3002,29176857497.412636
2025-09-03 00:00:00,2212595221503.454,521450862214.85895,113196213823.18475,170017343347.65512,30418394264.73791
2025-09-04 00:00:00,2225365905592.233,537549763927.1384,113974936294.58269,169148418099.79056,30491850785.06975
2025-09-05 00:00:00,2204051936301.3257,519319443328.1493,109721137208.39746,166553893839.9241,29594964680.725815
2025-09-06 00:00:00,2204045604630.5625,519830732357.0378,110114510867.43683,167868172838.93118,30321228732.468697
2025-09-07 00:00:00,2195288669199.568,515852185188.91895,108362930311.83084,167555913519.96588,29882937560.817184
2025-09-08 00:00:00,2213764479139.3647,519663340480.02106,111936108428.27112,171783435959.93152,30557346889.157085
2025-09-09 00:00:00,2231763512226.867,519912892077.1541,116026061901.42412,176863943138.69135,31568819752.85428
2025-09-10 00:00:00,2222026777598.0474,520461727067.3641,117845247298.93935,175645238418.85535,31576854828.2693
2025-09-11 00:00:00,2270241314652.7144,524803924739.0028,121443927715.77182,177831215415.68866,32276611747.96258
2025-09-12 00:00:00,2299764311655.674,538261336997.6129,123996407786.3184,181478948408.56073,32611694457.622974
2025-09-13 00:00:00,2314347371939.946,567724477218.3574,131451215438.38591,185122997953.71664,33457444011.541634
2025-09-14 00:00:00,2310166037871.29,563397805739.7904,131625546341.2104,186140756995.41547,33950673816.44653
2025-09-15 00:00:00,2297459118244.424,556354045428.2224,130492671181.8851,180683294841.68112,32415842037.909878
2025-09-16 00:00:00,2297977599504.5527,545926863107.31946,126723030988.81142,178831483523.20224,31476741109.050602
2025-09-17 00:00:00,2325326932460.9644,543407922913.00836,128913223473.07257,181512759461.20248,32148502354.966366
2025-09-18 00:00:00,2321583680138.891,554600592896.1794,133012651049.5734,184265198058.23386,33321357586.710964
2025-09-19 00:00:00,2333705338232.097,554210013387.6136,134328267645.0745,183975908931.03992,33785452870.507767
2025-09-20 00:00:00,2303469041668.8,539242810184.06946,129345335675.59085,178756914408.9819,32507329630.968914
2025-09-21 00:00:00,2305371926506.302,540941822331.27405,130034859270.97707,177890344746.8318,32593165349.879036
2025-09-22 00:00:00,2297332085237.645,537406899904.3973,128569320517.27148,177826889948.96225,32324287487.64935
2025-09-23 00:00:00,2245929069310.8535,507148578276.2705,119686369996.93573,170400585443.59097,30153630917.763603
2025-09-24 00:00:00,2232693472656.6514,503209949445.43353,116518133817.56525,169113142027.29474,29559294294.295223
2025-09-25 00:00:00,2257741194218.8286,500734284408.361,115032433454.73328,175079571412.7056,29650811254.29164
2025-09-26 00:00:00,2171950311711.4429,466825639887.3833,104476128475.99643,163792649388.02155,27840907749.41884
2025-09-27 00:00:00,2185866776171.5464,486889364203.26996,111442276251.7605,166695488560.7967,28895308011.80927
2025-09-28 00:00:00,2185203231301.0562,485207355886.1105,110625886749.88844,168030941532.4935,28536905398.264267
2025-09-29 00:00:00,2235798877396.134,499628731251.1227,114541266794.95769,171433471696.45447,29507764647.09231
2025-09-30 00:00:00,2278362523594.3135,508909498092.11896,115729984092.68108,172468504580.63516,29468826433.226425
2025-10-01 00:00:00,2272137555069.4507,500218841768.296,113428586887.75471,170189095368.76358,29433473473.485676
2025-10-02 00:00:00,2359569556068.08,524308225825.147,120044760192.73802,176324742080.3806,31013738968.162586
2025-10-03 00:00:00,2399524207991.5527,540553843152.3364,127362028246.18869,181705214116.74432,31747923579.594357
2025-10-04 00:00:00,2436956902844.7153,545075315730.44794,127150990208.83511,182195760385.72156,31722785342.4864
2025-10-05 00:00:00,2438832157552.7866,541611848322.7991,124310880122.60092,177802651636.65665,30696679507.47038
2025-10-06 00:00:00,2461221856764.1885,545075062109.96124,124722639864.9079,177860837843.72095,30590526365.830837
2025-10-07 00:00:00,2486073086655.2866,566339901682.9528,126917886067.39793,179189076600.90665,31860301985.10754
2025-10-07 07:27:01,2468096667913.4834,,,,
2025-10-07 07:27:45,,564642398178.6337,125763356970.92818,,
2025-10-07 07:27:46,,,,177720173991.856,
2025-10-07 07:27:49,,,,,31351500761.464813
