date,bitcoin,ethereum,solana,ripple,cardano
2025-06-22 00:00:00,21644463198.719532,16155611764.84833,3965117683.287045,2305504805.382443,616320411.8508501
2025-06-23 00:00:00,51287142390.02526,28181442532.315876,6034851129.188091,4449887424.63551,1046673222.5903796
2025-06-24 00:00:00,50011797128.6837,25494295400.420887,6803245546.166264,4004307867.6364536,923344856.19398
2025-06-25 00:00:00,31704641076.941063,19669025068.963604,4365577695.258674,3119419439.9970093,716773448.9598132
2025-06-26 00:00:00,30468274982.034847,15513055665.262428,3632253966.777613,2234760744.378113,549499472.3311824
2025-06-27 00:00:00,24320699663.15122,16271811388.723804,4094443190.4828176,2569634191.4677787,546164591.2662042
2025-06-28 00:00:00,25194306261.888832,13100825617.816572,3884472749.8418827,2600100605.537264,461343367.5389696
2025-06-29 00:00:00,8960877693.57604,5787313890.541637,3480663753.86231,1909072124.1732078,328696976.3556034
2025-06-30 00:00:00,14881078675.366829,10236257918.833096,3034669713.0257177,1320178860.3618104,546299719.7888314
2025-07-01 00:00:00,22489515582.41552,16306915984.938057,5839631136.997528,3688723731.503887,685730060.096957
2025-07-02 00:00:00,25033160828.30909,12933967031.524443,4180937195.699031,2782662990.9534025,631715565.0969181
2025-07-03 00:00:00,36395184773.06136,21862573614.17975,4586707670.749116,3660413082.1301646,934344132.0381689
2025-07-04 00:00:00,29892049537.628605,19823369642.62606,4481298325.462197,3456952710.4009995,723259758.2613916
2025-07-05 00:00:00,24248906784.57383,16377116416.187033,4122205670.4260592,1759263909.260319,539620249.5139698
2025-07-06 00:00:00,10042942280.966904,6801276942.284494,1854457228.577465,898181111.5827129,287359327.05554503
2025-07-07 00:00:00,14638669497.351297,9051659015.949968,3555730137.1277676,2334073292.9256063,379742988.53059584
2025-07-08 00:00:00,25493246475.80407,15947822897.049152,4159999387.584406,3876739211.500435,559194866.5817564
2025-07-09 00:00:00,20488865138.27645,14750377128.581295,4528768718.257452,2680689161.887867,487674618.9568239
2025-07-10 00:00:00,37078460440.66385,26626246774.244656,5340601044.883773,4432186610.184976,921412284.2952383
2025-07-11 00:00:00,56204086624.04028,39308824585.23128,10873010259.89518,5263609598.373313,1062017291.4508075
2025-07-12 00:00:00,64185145923.88688,42455550664.554665,15000208185.36994,14004307576.909258,2545650162.8728247
2025-07-13 00:00:00,24351256098.393543,17472135946.60354,7427115213.712982,7635333692.640345,1194202622.657187
2025-07-14 00:00:00,27310851454.97692,18605172049.087772,7216327088.3555765,6320439963.46504,1350750371.5082395
2025-07-15 00:00:00,68915956378.80447,41336421998.04408,14500503326.7985,10642114059.840887,1572853324.2413535
2025-07-16 00:00:00,80299520980.2335,43416230283.76601,12915906103.683296,7556524928.072073,1354949575.963603
2025-07-17 00:00:00,50374263848.76278,54882159731.0286,17811143762.30818,7793207547.31447,1385025802.8377533
2025-07-18 00:00:00,49282617205.72662,45678965280.66659,16421519782.114107,19394273607.04806,2320405580.9458838
2025-07-19 00:00:00,58896449260.69391,72535524453.98022,18801332820.737236,16031012566.653502,2744061820.5816364
2025-07-20 00:00:00,23934511126.349533,27017909119.384834,8109077838.043139,5783505866.425777,924051674.3749669
2025-07-21 00:00:00,36702153882.06748,55175056732.09093,13879156359.595356,7847665162.660737,1647913109.454905
2025-07-22 00:00:00,46344384345.39471,47245582310.60992,23536247199.551838,8362003947.111928,2186221398.6047134
2025-07-23 00:00:00,58939000420.94166,52357062545.19388,33288976911.758366,7908195545.8158,1915066491.9679723
2025-07-24 00:00:00,45225685167.61703,47655045407.89862,22842746849.566635,13257602437.964903,1761411667.1605673
2025-07-25 00:00:00,51940414419.3327,47332291813.01175,19515303060.801735,10402261389.142485,2046328243.6132076
2025-07-26 00:00:00,91617702596.10347,48622472830.12327,17804092124.295223,7590707148.3824,1632181351.1474926
2025-07-27 00:00:00,25145925063.881348,25352434514.72998,6066268600.664028,3792391471.850104,1141573915.9722888
2025-07-28 00:00:00,30220402191.467663,26045280361.31318,7055013487.194188,4272843726.2721925,1223441648.3256605
2025-07-29 00:00:00,43433742203.62158,38743589826.42135,11859569057.897078,7076691375.932294,1539117170.2628875
2025-07-30 00:00:00,42860287143.68828,34923369443.87463,5784849447.910539,5629285480.992563,917245865.0723526
2025-07-31 00:00:00,43054424656.58649,28710848449.745983,6340104641.556541,6061881858.858245,1436810681.8436756
2025-08-01 00:00:00,45238249453.35885,31312115686.896267,5648090381.562077,5274343598.404958,927099828.2246138
2025-08-02 00:00:00,65794680822.25255,42431734230.15089,8524308824.141164,9588289635.150093,1721833578.4874027
2025-08-03 00:00:00,33543439044.09785,28164675444.895985,3493829006.1178837,6626410931.129626,1148774439.2067535
2025-08-04 00:00:00,24689273719.085533,18338718249.174084,3799213534.622081,4775415471.329626,993385819.0972399
2025-08-05 00:00:00,32488023582.82734,28536476594.95387,5184477262.429844,5293305246.052242,1165089532.7492764
2025-08-06 00:00:00,37316213251.97167,29411744198.367584,4990165298.964871,4965545788.579667,1171851083.2208505
2025-08-07 00:00:00,32052509631.058872,23256150904.877857,3925170891.2100515,4082166604.029814,977023434.496232
2025-08-08 00:00:00,38289687095.00489,31981627910.70641,4922490352.0849,7757095979.615032,838963353.407525
2025-08-09 00:00:00,33017415812.97353,37861934037.3479,6314967732.267661,8889928900.443523,1523418756.045653
2025-08-10 00:00:00,27638785406.21056,37686735734.66866,5151414730.8922,4765475379.036455,1208313252.4320037
2025-08-11 00:00:00,37157754754.85189,26481154882.304214,6526899522.845935,4658567865.909019,1257795443.8588612
2025-08-12 00:00:00,61739781527.95854,43010572110.88258,7218575660.657902,7508618703.880955,1580757170.1455648
2025-08-13 00:00:00,46941089789.57991,52840297700.59488,8241598209.651322,8587094638.178333,2317731355.205162
2025-08-14 00:00:00,61818118105.53991,58870844448.59354,12032742881.340282,8018820706.857553,2732159764.0074096
2025-08-15 00:00:00,73822008367.99681,66924319529.18441,14504164931.300503,11518598907.612103,6262477377.006203
2025-08-16 00:00:00,44268714220.021,50038927770.639565,8453295249.345534,6586597945.239845,4090456817.7946143
2025-08-17 00:00:00,23202714236.542347,21104759591.061535,4463139739.111394,4207383821.7064447,2594889554.9425573
2025-08-18 00:00:00,20906566026.645443,28100356151.382523,4337337967.245784,3486012703.1641827,2548707795.1838636
2025-08-19 00:00:00,47337926940.98573,43935703176.22011,6404055055.139721,7891993830.459589,2628037750.19441
2025-08-20 00:00:00,46156885037.403885,41626342123.38552,6012864665.830554,6736297698.175642,3039130017.890459
2025-08-21 00:00:00,42166369117.006935,39857177022.84433,6232892656.027937,6872631153.732158,2091187849.2292519
2025-08-22 00:00:00,32048202090.65466,21703206731.83165,5352469255.969752,4464611989.418837,1533388209.2835274
2025-08-23 00:00:00,50878158870.82928,61856673933.04883,10127448099.982841,9726315601.629562,2310244345.9738755
2025-08-24 00:00:00,27306719885.257973,27814037595.094646,7707066769.148663,4525709190.859716,1547871628.4124138
2025-08-25 00:00:00,40682656776.69001,41157770217.98017,11192452947.414183,6158205320.189804,2365868259.601135
2025-08-26 00:00:00,52854872363.936554,48217069690.885376,12382673799.15369,6677411739.169651,2475738564.1436143
2025-08-27 00:00:00,43023800053.0546,35263906282.176544,8074057190.355703,6168659352.468927,1757480771.0628576
2025-08-28 00:00:00,36957904262.995804,35898825608.295586,12654160502.675875,6346605091.344013,1564491256.7458448
2025-08-29 00:00:00,34222495087.206894,29189873860.227936,12259075336.968056,5916089545.532232,1447642760.5189126
2025-08-30 00:00:00,51702115726.38959,38006835596.328514,13457457307.813232,7414077139.444236,1819818947.7928045
2025-08-31 00:00:00,27799981330.792213,19199178188.100254,5916828358.740077,3135065485.865118,696060557.701606
2025-09-01 00:00:00,26140904019.246822,22269795530.723904,5119565154.109434,3175920948.223113,962834018.1431152
2025-09-02 00:00:00,42999610648.39302,31725195638.84437,7408407557.527862,8149612555.21553,1796172919.722201
2025-09-03 00:00:00,50235464642.845955,32990260980.341236,8803333414.35032,7818514399.960052,1490974794.7765043
2025-09-04 00:00:00,36406080683.42747,30818352470.84173,6956952790.247085,4282592689.81749,1146558111.1280096
2025-09-05 00:00:00,38708366685.43147,29893273380.076374,5057527125.787553,4435280469.053911,1102148615.9189978
2025-09-06 00:00:00,56020470627.40665,37950930494.82325,7547177831.7062235,6440056634.093668,1121578867.539977
2025-09-07 00:00:00,19340758702.076332,14497961323.191992,2968164693.6168056,1710108502.3145711,850472090.6641397
2025-09-08 00:00:00,22147049159.335133,14920604279.616674,4213958987.249966,3758634219.2118864,1021552780.8007756
2025-09-09 00:00:00,37159847899.8603,26393884729.75394,9970745423.357145,5571309023.778589,1691794761.1033452
2025-09-10 00:00:00,45338021458.38368,28408982228.170376,9082166653.74413,5779762469.172943,1990098821.1710768
2025-09-11 00:00:00,52205187155.05567,34848418445.62599,9538303334.00484,4348729235.861674,1532700295.741913
2025-09-12 00:00:00,43752917632.95067,33593064568.960487,10115240805.136227,5399056673.396303,1271457105.8612123
2025-09-13 00:00:00,51192951485.864395,39138140052.58744,13331440399.44534,6431002504.182876,1454391842.8665938
2025-09-14 00:00:00,30063858747.76022,30452117451.68358,7460431580.746429,4890402318.793293,1981983107.1599066
2025-09-15 00:00:00,26889399414.610912,23827529566.903904,9641527089.213789,4717722674.640647,1700018608.6187458
2025-09-16 00:00:00,46947581231.08198,33863743706.690956,10189245912.076498,5703362169.728064,2198306930.353841
2025-09-17 00:00:00,39964451595.099724,28053763147.05997,7606193246.926102,4418021933.675096,1535737124.6753068
2025-09-18 00:00:00,54740952295.37868,41727122821.76891,10904096063.20618,5960257002.7788515,2162211909.8838787
2025-09-19 00:00:00,43642467075.25838,29381752919.13096,9525238920.41541,6283622329.630611,2320855756.374952
2025-09-20 00:00:00,34296721252.33001,28156319659.26727,7795423019.894011,4614169289.07877,1874213489.2227256
2025-09-21 00:00:00,18774953731.290394,14314030981.454111,3643828369.3949914,2852138270.2347507,1108991095.7394426
2025-09-22 00:00:00,18659113982.495464,15910684640.581882,3625096944.4525175,2935908283.6015553,835345737.619557
2025-09-23 00:00:00,69152342029.46799,52988093949.58233,12282736836.312027,9546312187.865196,2210789664.528847
2025-09-24 00:00:00,46154878824.043465,29902684711.810097,7575651795.115867,5177734080.177338,1348498942.606384
2025-09-25 00:00:00,46677543220.334526,29988924904.58222,8445521212.739207,6006921588.575711,1311940099.4603145
2025-09-26 00:00:00,74481796351.47305,63461265827.195854,12016864135.347467,8829708798.423235,2141132625.0271041
2025-09-27 00:00:00,55257214020.568245,43443403793.85234,10264035473.466131,7841983939.971406,1413078427.201117
2025-09-28 00:00:00,23294896964.31016,17011629273.367075,4017566336.8666024,2726728376.6703687,833231521.9410535
2025-09-29 00:00:00,31274654338.51212,21656522951.624653,4489384967.131298,3125937768.2534404,707497018.9646478
2025-09-30 00:00:00,57833295882.65785,34604598514.675,6935052896.50192,4981231689.068481,1308146095.203158
2025-10-01 00:00:00,57718901820.70616,34013325290.49775,7027033380.102042,4802588407.507577,1028756666.4014732
2025-10-02 00:00:00,69920179085.4708,42741046618.56157,8473857082.585505,6110060192.870197,1697702164.0677571
2025-10-03 00:00:00,71252850672.75252,41104321433.11955,10240423698.713894,6959329544.208,1721167459.1807632
2025-10-04 00:00:00,83155430408.51796,45970576945.09693,9409846313.93892,6731126091.339507,1333990265.720089
2025-10-05 00:00:00,35161626561.80918,20597928707.86516,4629724693.376066,3974053735.7335005,1202387524.7048259
2025-10-06 00:00:00,72011486031.26575,40355486904.311195,7161162365.904725,5225328731.739178,1583032733.6624525
2025-10-07 00:00:00,69605991064.72382,41164885082.65789,7565905967.514749,6276385267.7441635,1756667037.6016634
2025-10-07 07:27:01,67314933897.481964,,,,
2025-10-07 07:27:45,,40421633583.269615,7542793592.254258,,
2025-10-07 07:27:46,,,,6241560080.492276,
2025-10-07 07:27:49,,,,,1722879777.0796416
